h3_id,timestamp,current_pm25,pm25_observed_flag,pm25_interpolated_flag,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,precipitation,wind_direction_sin,wind_direction_cos,fire_count_nearby,distance_to_nearest_fire_km,road_density_km_per_sqkm,primary_secondary_road_length_m,building_count,built_up_ratio,industrial_landuse_area_sqm,commercial_landuse_area_sqm,residential_landuse_area_sqm,green_area_sqm,poi_count,area_sqkm,centroid_lat,centroid_lon,pm25_lag_1h,pm25_lag_3h,pm25_lag_24h,hour,day_of_week,month,pm25_t_plus_12h
8760145b4ffffff,2026-04-23 08:00:00+00:00,81.04049590650692,1,0,36.0,18,13.2,87.0,0.0,0.9986295347545738,0.052335956242943966,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,78.04368399929683,69.83065881712413,96.93243547334043,8,3,4,54.04103314942854
8760145b4ffffff,2026-04-23 09:00:00+00:00,95.55780862918041,1,0,36.2,18,15.7,85.0,0.0,0.9961946980917455,0.08715574274765814,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,81.04049590650692,67.24693268633037,82.27309014458761,9,3,4,32.82370076360805
8760145b4ffffff,2026-04-23 10:00:00+00:00,96.91467580153154,1,0,35.6,19,14.8,76.0,0.0,0.9702957262759965,0.24192189559966767,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,95.55780862918041,78.04368399929683,108.7121039928548,10,3,4,44.50026220406311
8760145b4ffffff,2026-04-23 11:00:00+00:00,88.79348639664813,1,0,35.2,20,15.2,76.0,0.0,0.9702957262759965,0.24192189559966767,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,96.91467580153154,81.04049590650692,84.47831743423512,11,3,4,42.85801317388069
8760145b4ffffff,2026-04-23 12:00:00+00:00,84.8309689277829,1,0,34.2,18,16.4,82.0,0.0,0.9902680687415704,0.13917310096006547,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,88.79348639664813,95.55780862918041,96.14748680533592,12,3,4,49.180464380173966
8760145b4ffffff,2026-04-23 13:00:00+00:00,85.71301594940255,1,0,33.6,19,12.7,82.0,0.0,0.9902680687415704,0.13917310096006547,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,84.8309689277829,96.91467580153154,73.27313814374398,13,3,4,49.55850058332594
8760145b4ffffff,2026-04-23 14:00:00+00:00,73.53049523305913,1,0,32.0,24,12.9,127.0,0.0,0.7986355100472927,-0.6018150231520484,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,85.71301594940255,88.79348639664813,74.79039729013112,14,3,4,42.40548520305629
8760145b4ffffff,2026-04-23 15:00:00+00:00,65.50406560291124,1,0,29.6,33,12.5,139.0,0.0,0.6560590289905073,-0.754709580222772,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,73.53049523305913,84.8309689277829,88.96945198089868,15,3,4,49.16313094032166
8760145b4ffffff,2026-04-23 16:00:00+00:00,61.279981125264726,1,0,29.1,34,13.3,131.0,0.0,0.7547095802227721,-0.6560590289905072,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,65.50406560291124,85.71301594940255,68.86393938264735,16,3,4,65.22010085034795
8760145b4ffffff,2026-04-23 17:00:00+00:00,57.748550365634486,1,0,28.2,38,11.9,125.0,0.0,0.8191520442889917,-0.5735764363510462,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,61.279981125264726,73.53049523305913,71.68467871780878,17,3,4,79.03710759536624
8760145b4ffffff,2026-04-23 18:00:00+00:00,47.848435574559055,1,0,27.5,41,10.9,130.0,0.0,0.766044443118978,-0.6427876096865394,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,57.748550365634486,65.50406560291124,61.17821861471907,18,3,4,58.613654609998676
8760145b4ffffff,2026-04-23 19:00:00+00:00,53.46667663957911,1,0,26.6,44,8.9,126.0,0.0,0.8090169943749475,-0.587785252292473,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,47.848435574559055,61.279981125264726,53.44424824584752,19,3,4,83.93051906225082
8760145b4ffffff,2026-04-23 20:00:00+00:00,54.04103314942854,1,0,26.1,46,8.3,124.0,0.0,0.8290375725550417,-0.5591929034707467,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,53.46667663957911,57.748550365634486,61.214448360680535,20,3,4,94.50221723472737
8760145b4ffffff,2026-04-23 21:00:00+00:00,32.82370076360805,1,0,25.3,50,7.5,132.0,0.0,0.7431448254773942,-0.6691306063588582,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,54.04103314942854,47.848435574559055,45.71344480776788,21,3,4,86.29966363168084
8760145b4ffffff,2026-04-23 22:00:00+00:00,44.50026220406311,1,0,24.6,56,6.6,143.0,0.0,0.6018150231520482,-0.7986355100472929,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,32.82370076360805,53.46667663957911,32.12471661326431,22,3,4,93.00477104450395
8760145b4ffffff,2026-04-23 23:00:00+00:00,42.85801317388069,1,0,23.9,61,4.2,185.0,0.0,-0.08715574274765794,-0.9961946980917455,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,44.50026220406311,54.04103314942854,40.24740416477309,23,3,4,82.52062375158587
8760145b4ffffff,2026-04-24 00:00:00+00:00,49.180464380173966,1,0,24.0,61,3.0,194.0,0.0,-0.2419218955996675,-0.9702957262759965,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,42.85801317388069,32.82370076360805,52.89747161754603,0,4,4,85.22195920640517
8760145b4ffffff,2026-04-24 01:00:00+00:00,49.55850058332594,1,0,24.6,56,2.9,184.0,0.0,-0.06975647374412527,-0.9975640502598242,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,49.180464380173966,44.50026220406311,54.848630815149896,1,4,4,69.86093604423475
8760145b4ffffff,2026-04-24 02:00:00+00:00,42.40548520305629,1,0,26.3,49,2.8,195.0,0.0,-0.2588190451025208,-0.9659258262890683,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,49.55850058332594,42.85801317388069,43.502657780137916,2,4,4,59.568610908600384
8760145b4ffffff,2026-04-24 03:00:00+00:00,49.16313094032166,1,0,28.6,41,4.4,235.0,0.0,-0.8191520442889916,-0.5735764363510464,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,42.40548520305629,49.180464380173966,55.453945568533555,3,4,4,80.50735684759653
8760145b4ffffff,2026-04-24 04:00:00+00:00,65.22010085034795,1,0,30.6,35,4.3,228.0,0.0,-0.7431448254773944,-0.6691306063588581,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,49.16313094032166,49.55850058332594,62.29828328292819,4,4,4,59.235145617406886
8760145b4ffffff,2026-04-24 05:00:00+00:00,79.03710759536624,1,0,32.7,28,3.6,171.0,0.0,0.15643446504023098,-0.9876883405951377,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,65.22010085034795,42.40548520305629,69.83065881712413,5,4,4,57.52362300810859
8760145b4ffffff,2026-04-24 06:00:00+00:00,58.613654609998676,1,0,33.3,24,5.9,130.0,0.0,0.766044443118978,-0.6427876096865394,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,79.03710759536624,49.16313094032166,67.24693268633037,6,4,4,44.433494075155714
8760145b4ffffff,2026-04-24 07:00:00+00:00,83.93051906225082,1,0,34.5,22,9.5,119.0,0.0,0.8746197071393959,-0.484809620246337,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,58.613654609998676,65.22010085034795,78.04368399929683,7,4,4,39.287835101410536
8760145b4ffffff,2026-04-24 08:00:00+00:00,94.50221723472737,1,0,35.1,21,12.6,100.0,0.0,0.984807753012208,-0.1736481776669303,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,83.93051906225082,79.03710759536624,81.04049590650692,8,4,4,45.23914554483719
8760145b4ffffff,2026-04-24 09:00:00+00:00,86.29966363168084,1,0,34.8,22,14.1,95.0,0.0,0.9961946980917455,-0.08715574274765824,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,94.50221723472737,58.613654609998676,95.55780862918041,9,4,4,38.140106035608916
8760145b4ffffff,2026-04-24 10:00:00+00:00,93.00477104450395,1,0,34.5,23,13.3,106.0,0.0,0.9612616959383189,-0.27563735581699905,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,86.29966363168084,83.93051906225082,96.91467580153154,10,4,4,45.809473769688346
8760145b4ffffff,2026-04-24 11:00:00+00:00,82.52062375158587,1,0,33.5,25,15.2,106.0,0.0,0.9612616959383189,-0.27563735581699905,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,93.00477104450395,94.50221723472737,88.79348639664813,11,4,4,46.755046259203375
8760145b4ffffff,2026-04-24 12:00:00+00:00,85.22195920640517,1,0,33.2,24,14.7,108.0,0.0,0.9510565162951536,-0.30901699437494734,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,82.52062375158587,86.29966363168084,84.8309689277829,12,4,4,47.56371602682087
8760145b4ffffff,2026-04-24 13:00:00+00:00,69.86093604423475,1,0,31.6,27,13.4,116.0,0.0,0.8987940462991669,-0.4383711467890775,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,85.22195920640517,93.00477104450395,85.71301594940255,13,4,4,50.15113315440774
8760145b4ffffff,2026-04-24 14:00:00+00:00,59.568610908600384,1,0,30.0,32,12.0,145.0,0.0,0.5735764363510459,-0.8191520442889919,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,69.86093604423475,82.52062375158587,73.53049523305913,14,4,4,65.26902975174599
8760145b4ffffff,2026-04-24 15:00:00+00:00,80.50735684759653,1,0,29.3,33,11.2,138.0,0.0,0.6691306063588585,-0.743144825477394,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,59.568610908600384,85.22195920640517,65.50406560291124,15,4,4,49.36687356142389
8760145b4ffffff,2026-04-24 16:00:00+00:00,59.235145617406886,1,0,28.5,33,12.4,121.0,0.0,0.8571673007021123,-0.5150380749100543,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,80.50735684759653,69.86093604423475,61.279981125264726,16,4,4,63.22385909308554
8760145b4ffffff,2026-04-24 17:00:00+00:00,57.52362300810859,1,0,27.6,37,12.0,125.0,0.0,0.8191520442889917,-0.5735764363510462,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,59.235145617406886,59.568610908600384,57.748550365634486,17,4,4,78.58071402876246
8760145b4ffffff,2026-04-24 18:00:00+00:00,44.433494075155714,1,0,27.1,40,12.3,128.0,0.0,0.788010753606722,-0.6156614753256583,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,57.52362300810859,80.50735684759653,47.848435574559055,18,4,4,85.18996699868056
8760145b4ffffff,2026-04-24 19:00:00+00:00,39.287835101410536,1,0,26.5,42,11.1,124.0,0.0,0.8290375725550417,-0.5591929034707467,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,44.433494075155714,59.235145617406886,53.46667663957911,19,4,4,68.57169021650431
8760145b4ffffff,2026-04-24 20:00:00+00:00,45.23914554483719,1,0,25.9,45,9.0,121.0,0.0,0.8571673007021123,-0.5150380749100543,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,39.287835101410536,57.52362300810859,54.04103314942854,20,4,4,81.30251491357018
8760145b4ffffff,2026-04-24 21:00:00+00:00,38.140106035608916,1,0,25.5,46,7.7,120.0,0.0,0.8660254037844387,-0.49999999999999983,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,45.23914554483719,44.433494075155714,32.82370076360805,21,4,4,97.24039490758503
8760145b4ffffff,2026-04-24 22:00:00+00:00,45.809473769688346,1,0,25.1,47,6.4,122.0,0.0,0.8480480961564261,-0.5299192642332048,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,38.140106035608916,39.287835101410536,44.50026220406311,22,4,4,91.55517924810339
8760145b4ffffff,2026-04-24 23:00:00+00:00,46.755046259203375,1,0,24.8,49,7.4,124.0,0.0,0.8290375725550417,-0.5591929034707467,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,45.809473769688346,45.23914554483719,42.85801317388069,23,4,4,88.63090486529678
8760145b4ffffff,2026-04-25 00:00:00+00:00,47.56371602682087,1,0,24.2,55,7.3,138.0,0.0,0.6691306063588585,-0.743144825477394,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,46.755046259203375,38.140106035608916,49.180464380173966,0,5,4,83.39564073742487
8760145b4ffffff,2026-04-25 01:00:00+00:00,50.15113315440774,1,0,24.5,55,5.9,142.0,0.0,0.6156614753256584,-0.7880107536067219,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,47.56371602682087,45.809473769688346,49.55850058332594,1,5,4,78.75503512396736
8760145b4ffffff,2026-04-25 02:00:00+00:00,65.26902975174599,1,0,25.6,52,4.5,182.0,0.0,-0.0348994967025009,-0.9993908270190958,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,50.15113315440774,46.755046259203375,42.40548520305629,2,5,4,79.663627732105
8760145b4ffffff,2026-04-25 03:00:00+00:00,49.36687356142389,1,0,27.0,48,7.8,189.0,0.0,-0.15643446504023073,-0.9876883405951378,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,65.26902975174599,47.56371602682087,49.16313094032166,3,5,4,70.0184124098864
8760145b4ffffff,2026-04-25 04:00:00+00:00,63.22385909308554,1,0,29.5,38,7.6,168.0,0.0,0.20791169081775931,-0.9781476007338057,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,49.36687356142389,50.15113315440774,65.22010085034795,4,5,4,65.88463260351377
8760145b4ffffff,2026-04-25 05:00:00+00:00,78.58071402876246,1,0,32.0,27,8.8,141.0,0.0,0.6293203910498374,-0.7771459614569709,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,63.22385909308554,65.26902975174599,79.03710759536624,5,5,4,60.94508466926146
8760145b4ffffff,2026-04-25 06:00:00+00:00,85.18996699868056,1,0,33.0,23,9.3,126.0,0.0,0.8090169943749475,-0.587785252292473,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,78.58071402876246,49.36687356142389,58.613654609998676,6,5,4,49.28749961382359
8760145b4ffffff,2026-04-25 07:00:00+00:00,68.57169021650431,1,0,34.4,21,10.1,110.0,0.0,0.9396926207859084,-0.3420201433256687,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,85.18996699868056,63.22385909308554,83.93051906225082,7,5,4,54.0505422202961
8760145b4ffffff,2026-04-25 08:00:00+00:00,81.30251491357018,1,0,35.0,20,11.8,97.0,0.0,0.9925461516413221,-0.12186934340514737,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,68.57169021650431,78.58071402876246,94.50221723472737,8,5,4,69.20886427959269
8760145b4ffffff,2026-04-25 09:00:00+00:00,97.24039490758503,1,0,35.1,21,12.0,99.0,0.0,0.9876883405951378,-0.1564344650402308,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,81.30251491357018,85.18996699868056,86.29966363168084,9,5,4,29.065292856769066
8760145b4ffffff,2026-04-25 10:00:00+00:00,91.55517924810339,1,0,34.5,23,11.8,101.0,0.0,0.981627183447664,-0.1908089953765448,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,97.24039490758503,68.57169021650431,93.00477104450395,10,5,4,44.72191401226689
8760145b4ffffff,2026-04-25 11:00:00+00:00,88.63090486529678,1,0,34.0,24,10.2,111.0,0.0,0.9335804264972017,-0.35836794954530027,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,91.55517924810339,81.30251491357018,82.52062375158587,11,5,4,36.43720123287008
8760145b4ffffff,2026-04-25 12:00:00+00:00,83.39564073742487,1,0,33.7,23,12.6,92.0,0.0,0.9993908270190958,-0.034899496702500955,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,88.63090486529678,97.24039490758503,85.22195920640517,12,5,4,49.04021291995906
8760145b4ffffff,2026-04-25 13:00:00+00:00,78.75503512396736,1,0,32.2,26,11.8,123.0,0.0,0.838670567945424,-0.5446390350150272,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,83.39564073742487,91.55517924810339,69.86093604423475,13,5,4,48.0791518552574
8760145b4ffffff,2026-04-25 14:00:00+00:00,79.663627732105,1,0,30.9,31,14.5,152.0,0.0,0.4694715627858907,-0.882947592858927,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,78.75503512396736,88.63090486529678,59.568610908600384,14,5,4,58.2465666441427
8760145b4ffffff,2026-04-25 15:00:00+00:00,70.0184124098864,1,0,29.9,33,15.0,134.0,0.0,0.7193398003386511,-0.6946583704589974,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,79.663627732105,83.39564073742487,80.50735684759653,15,5,4,66.85717290835053
8760145b4ffffff,2026-04-25 16:00:00+00:00,65.88463260351377,1,0,28.9,38,14.6,124.0,0.0,0.8290375725550417,-0.5591929034707467,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,70.0184124098864,78.75503512396736,59.235145617406886,16,5,4,64.78901472026222
8760145b4ffffff,2026-04-25 17:00:00+00:00,60.94508466926146,1,0,28.2,43,14.1,124.0,0.0,0.8290375725550417,-0.5591929034707467,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,65.88463260351377,79.663627732105,57.52362300810859,17,5,4,78.20287735938652
8760145b4ffffff,2026-04-25 18:00:00+00:00,49.28749961382359,1,0,27.5,48,12.4,129.0,0.0,0.777145961456971,-0.6293203910498373,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,60.94508466926146,70.0184124098864,44.433494075155714,18,5,4,55.98761513098198
8760145b4ffffff,2026-04-25 19:00:00+00:00,54.0505422202961,1,0,26.6,52,10.3,131.0,0.0,0.7547095802227721,-0.6560590289905072,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,49.28749961382359,65.88463260351377,39.287835101410536,19,5,4,92.3789696926034
8760145b4ffffff,2026-04-25 20:00:00+00:00,69.20886427959269,1,0,25.8,56,8.7,133.0,0.0,0.7313537016191706,-0.6819983600624984,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,54.0505422202961,60.94508466926146,45.23914554483719,20,5,4,86.55271126403147
8760145b4ffffff,2026-04-25 21:00:00+00:00,29.065292856769066,1,0,25.1,59,7.4,135.0,0.0,0.7071067811865476,-0.7071067811865475,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,69.20886427959269,49.28749961382359,38.140106035608916,21,5,4,94.79041941310359
8760145b4ffffff,2026-04-25 22:00:00+00:00,44.72191401226689,1,0,24.5,63,6.8,140.0,0.0,0.6427876096865395,-0.7660444431189779,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,29.065292856769066,54.0505422202961,45.809473769688346,22,5,4,77.56525034558375
8760145b4ffffff,2026-04-25 23:00:00+00:00,36.43720123287008,1,0,23.9,66,6.5,141.0,0.0,0.6293203910498374,-0.7771459614569709,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,44.72191401226689,69.20886427959269,46.755046259203375,23,5,4,80.29787307775024
8760145b4ffffff,2026-04-26 00:00:00+00:00,49.04021291995906,1,0,24.2,64,4.9,174.0,0.0,0.10452846326765373,-0.9945218953682733,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,36.43720123287008,29.065292856769066,47.56371602682087,0,6,4,86.2214214033392
8760145b4ffffff,2026-04-26 01:00:00+00:00,48.0791518552574,1,0,24.4,63,5.6,176.0,0.0,0.06975647374412552,-0.9975640502598242,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,49.04021291995906,44.72191401226689,50.15113315440774,1,6,4,81.64753052270834
8760145b4ffffff,2026-04-26 02:00:00+00:00,58.2465666441427,1,0,25.9,58,6.2,187.0,0.0,-0.12186934340514731,-0.9925461516413221,0,,14.237883372101402,17818.91791142864,345,0.07846960132254559,46779.61193936755,1122458.7322517692,510614.115667062,90884.11642808332,576,5.302060106713975,12.978498348191891,77.59039808135371,48.0791518552574,36.43720123287008,65.26902975174599,2,6,4,79.62242393146232
